Executing fixed runner now.
Test being executed: org.apache.ambari.server.api.query.QueryImplTest.testExecute_collection_NoSuchResourceException
Test being executed: org.apache.ambari.server.api.query.QueryImplTest.testExecute_subResourcePredicate
Test being executed: org.apache.ambari.server.api.query.QueryImplTest.testGetJoinedResourceProperties
Test being executed: org.apache.ambari.server.api.query.QueryImplTest.testIsCollection__False
Test being executed: org.apache.ambari.server.api.query.QueryImplTest.testIsCollection__True
Test being executed: org.apache.ambari.server.api.query.QueryInfoTest.testGetProperties
Test being executed: org.apache.ambari.server.api.query.QueryInfoTest.testGetResource
Test being executed: org.apache.ambari.server.api.query.SubResourcePredicateVisitorTest.testGetSubResourcePredicate
Test being executed: org.apache.ambari.server.api.query.render.DefaultRendererTest.testFinalizeProperties__collection_noProperties
Test being executed: org.apache.ambari.server.api.query.render.DefaultRendererTest.testFinalizeProperties__collection_properties
Test being executed: org.apache.ambari.server.api.query.render.DefaultRendererTest.testFinalizeProperties__collection_subResource_noProperties
Test being executed: org.apache.ambari.server.api.query.render.DefaultRendererTest.testFinalizeProperties__collection_subResource_propertiesTopLevelOnly
Test being executed: org.apache.ambari.server.api.query.render.DefaultRendererTest.testFinalizeProperties__instance_noProperties
Test being executed: org.apache.ambari.server.api.query.render.DefaultRendererTest.testFinalizeProperties__instance_properties
Test being executed: org.apache.ambari.server.api.query.render.DefaultRendererTest.testFinalizeProperties__instance_subResource_noProperties
Test being executed: org.apache.ambari.server.api.query.render.DefaultRendererTest.testFinalizeProperties__instance_subResource_properties
Test being executed: org.apache.ambari.server.api.query.render.DefaultRendererTest.testFinalizeResult
Test being executed: org.apache.ambari.server.api.query.render.DefaultRendererTest.testRequiresInputDefault
Test being executed: org.apache.ambari.server.api.query.render.MetricsPaddingRendererTest.testFinalizeProperties__NullPadding_property
Test being executed: org.apache.ambari.server.api.query.render.MinimalRendererTest.testFinalizeProperties__collection_noProperties
Test being executed: org.apache.ambari.server.api.query.render.MinimalRendererTest.testFinalizeProperties__collection_properties
Test being executed: org.apache.ambari.server.api.query.render.MinimalRendererTest.testFinalizeProperties__collection_subResource_noProperties
Test being executed: org.apache.ambari.server.api.query.render.MinimalRendererTest.testFinalizeProperties__collection_subResource_propertiesTopLevelOnly
Test being executed: org.apache.ambari.server.api.query.render.MinimalRendererTest.testFinalizeProperties__instance_noProperties
Test being executed: org.apache.ambari.server.api.query.render.MinimalRendererTest.testFinalizeProperties__instance_properties
Test being executed: org.apache.ambari.server.api.query.render.MinimalRendererTest.testFinalizeProperties__instance_subResource_noProperties
Test being executed: org.apache.ambari.server.api.query.render.MinimalRendererTest.testFinalizeProperties__instance_subResource_properties
Test being executed: org.apache.ambari.server.api.query.render.MinimalRendererTest.testFinalizeResult
Test being executed: org.apache.ambari.server.api.query.render.MinimalRendererTest.testFinalizeResult_propsSetOnSubResource
Test being executed: org.apache.ambari.server.api.resources.BaseResourceDefinitionTest.testGetPostProcessors
Test being executed: org.apache.ambari.server.api.resources.BaseResourceDefinitionTest.testGetRenderer
Test being executed: org.apache.ambari.server.api.resources.BaseResourceDefinitionTest.testReadDirectives
Test being executed: org.apache.ambari.server.api.resources.BlueprintResourceDefinitionTest.testGetCreateDirectives
Test being executed: org.apache.ambari.server.api.resources.BlueprintResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.BlueprintResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.BlueprintResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.BlueprintResourceDefinitionTest.testGetType
Test being executed: org.apache.ambari.server.api.resources.ClusterResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.ClusterResourceDefinitionTest.testGetRenderer
Test being executed: org.apache.ambari.server.api.resources.ClusterResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.ClusterResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.ComponentStackVersionResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.ComponentStackVersionResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.ComponentStackVersionResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.CredentialResourceDefinitionTest.testGetCreateDirectives
Test being executed: org.apache.ambari.server.api.resources.CredentialResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.CredentialResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.CredentialResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.CredentialResourceDefinitionTest.testGetType
Test being executed: org.apache.ambari.server.api.resources.FeedResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.FeedResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.FeedResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.HostKerberosIdentityResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.HostKerberosIdentityResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.HostKerberosIdentityResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.HostResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.HostResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.HostResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.InstanceResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.InstanceResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.InstanceResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.JobResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.JobResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.JobResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.LdapSyncEventResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.LdapSyncEventResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.LdapSyncEventResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.PermissionResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.PermissionResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.PermissionResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.PrivilegeResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.PrivilegeResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.PrivilegeResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.RepositoryResourceDefinitionTest.testGetCreateDirectives
Test being executed: org.apache.ambari.server.api.resources.RepositoryResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.RepositoryResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.RepositoryResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.RepositoryVersionResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.RepositoryVersionResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.RepositoryVersionResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.ResourceInstanceFactoryImplTest.testGetArtifactDefinition
Test being executed: org.apache.ambari.server.api.resources.ResourceInstanceFactoryImplTest.testGetClusterKerberosDescriptorDefinition
Test being executed: org.apache.ambari.server.api.resources.ResourceInstanceFactoryImplTest.testGetHostDefinition
Test being executed: org.apache.ambari.server.api.resources.ResourceInstanceFactoryImplTest.testGetHostKerberosIdentityDefinition
Test being executed: org.apache.ambari.server.api.resources.ResourceInstanceFactoryImplTest.testGetRoleAuthorizationDefinition
Test being executed: org.apache.ambari.server.api.resources.ResourceInstanceFactoryImplTest.testGetStackArtifactDefinition
Test being executed: org.apache.ambari.server.api.resources.ResourceInstanceFactoryImplTest.testGetUserAuthorizationDefinition
Test being executed: org.apache.ambari.server.api.resources.ServiceResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.ServiceResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.ServiceResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.SimpleResourceDefinitionTest.testDirectives
Test being executed: org.apache.ambari.server.api.resources.SimpleResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.SimpleResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.StackConfigurationDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.StackConfigurationDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.StackConfigurationDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.StackConfigurationDependencyDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.StackConfigurationDependencyDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.StackConfigurationDependencyDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.StackServiceResourceDefinitionTest.testDefinitionNames
Test being executed: org.apache.ambari.server.api.resources.StackServiceResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.StackVersionResourceDefinitionTest.testDefinitionNames
Test being executed: org.apache.ambari.server.api.resources.StackVersionResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.TargetClusterResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.TargetClusterResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.TargetClusterResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.TaskAttemptResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.TaskAttemptResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.TaskAttemptResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.UpgradeResourceDefinitionTest.testGetCreateDirectives
Test being executed: org.apache.ambari.server.api.resources.UpgradeResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.UpgradeResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.UpgradeResourceDefinitionTest.testGetType
Test being executed: org.apache.ambari.server.api.resources.UserResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.UserResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.UserResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.ViewExternalSubResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.ViewExternalSubResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.ViewExternalSubResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.ViewInstanceResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.ViewInstanceResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.ViewInstanceResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.ViewPermissionResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.ViewPermissionResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.ViewPermissionResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.ViewResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.ViewResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.ViewResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.ViewVersionResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.ViewVersionResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.ViewVersionResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.WorkflowResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.WorkflowResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.WorkflowResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.rest.KdcServerConnectionVerificationTest.testValidateTCP__Fail_GeneralErrorCode_NotTimeout
Test being executed: org.apache.ambari.server.api.rest.KdcServerConnectionVerificationTest.testValidateTCP__Fail_Timeout
Test being executed: org.apache.ambari.server.api.rest.KdcServerConnectionVerificationTest.testValidateTCP__Fail_TimeoutErrorCode
Test being executed: org.apache.ambari.server.api.rest.KdcServerConnectionVerificationTest.testValidateTCP__Fail_UnknownException
Test being executed: org.apache.ambari.server.api.rest.KdcServerConnectionVerificationTest.testValidateTCP__Successful
Test being executed: org.apache.ambari.server.api.rest.KdcServerConnectionVerificationTest.testValidateTCP__Successful2
Test being executed: org.apache.ambari.server.api.rest.KdcServerConnectionVerificationTest.testValidateUDP__Fail_GeneralErrorCode_NotTimeout
Test being executed: org.apache.ambari.server.api.rest.KdcServerConnectionVerificationTest.testValidateUDP__Fail_Timeout
Test being executed: org.apache.ambari.server.api.rest.KdcServerConnectionVerificationTest.testValidateUDP__Fail_TimeoutErrorCode
Test being executed: org.apache.ambari.server.api.rest.KdcServerConnectionVerificationTest.testValidateUDP__Fail_UnknownException
Test being executed: org.apache.ambari.server.api.rest.KdcServerConnectionVerificationTest.testValidateUDP__Successful
Test being executed: org.apache.ambari.server.api.rest.KdcServerConnectionVerificationTest.testValidateUDP__Successful2
Test being executed: org.apache.ambari.server.api.rest.KdcServerConnectionVerificationTest.testValidate__Fail_InvalidPort
Test being executed: org.apache.ambari.server.api.rest.KdcServerConnectionVerificationTest.testValidate__Success
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testGetApiVersion
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testGetBody
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testGetFields
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testGetHttpHeaders
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testGetResource
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testParseRenderer_formatSpecified
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testParseRenderer_minimalResponse
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testProcess_QueryInBody
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testProcess_QueryInBodyAndURI
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testProcess_QueryInURI
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testProcess_WithBody
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testProcess_WithBody_InvalidQuery
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testProcess_noBody
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testProcess_noBody_ErrorStateResult
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testProcess_withDirectives
Test being executed: org.apache.ambari.server.api.services.BaseServiceTest.testService
Test being executed: org.apache.ambari.server.api.services.ClusterStackVersionServiceTest.testGetRepositoryVersionService
Test being executed: org.apache.ambari.server.api.services.DeleteRequestTest.testRequestType
Test being executed: org.apache.ambari.server.api.services.DeleteResultMetaDataTest.testDeletedKeys
Test being executed: org.apache.ambari.server.api.services.DeleteResultMetaDataTest.testException
Test being executed: org.apache.ambari.server.api.services.GetRequestTest.testRequestType
Test being executed: org.apache.ambari.server.api.services.LoggingServiceTest.testGetSearchEngineWhenLogSearchNotRunningAsAdministrator
Test being executed: org.apache.ambari.server.api.services.LoggingServiceTest.testGetSearchEngineWhenLogSearchNotRunningAsClusterAdministrator
Test being executed: org.apache.ambari.server.api.services.LoggingServiceTest.testGetSearchEngineWhenLogSearchNotRunningAsClusterOperator
Test being executed: org.apache.ambari.server.api.services.LoggingServiceTest.testGetSearchEngineWhenLogSearchNotRunningAsClusterUser
Test being executed: org.apache.ambari.server.api.services.LoggingServiceTest.testGetSearchEngineWhenLogSearchNotRunningAsServiceAdministrator
Test being executed: org.apache.ambari.server.api.services.LoggingServiceTest.testGetSearchEngineWhenLogSearchNotRunningAsServiceOperator
Test being executed: org.apache.ambari.server.api.services.NamedPropertySetTest.testEquals
Test being executed: org.apache.ambari.server.api.services.NamedPropertySetTest.testGetters
Test being executed: org.apache.ambari.server.api.services.NamedPropertySetTest.testHashCode
Test being executed: org.apache.ambari.server.api.services.PersistenceManagerImplTest.testPersistenceManagerImplAsClusterAdministrator
Test being executed: org.apache.ambari.server.api.services.PersistenceManagerImplTest.testPersistenceManagerImplAsClusterUser
Test being executed: org.apache.ambari.server.api.services.PersistenceManagerImplTest.testPersistenceManagerImplAsServiceAdministrator
Test being executed: org.apache.ambari.server.api.services.PersistenceManagerImplTest.testPersistenceManagerImplAsServiceOperator
Test being executed: org.apache.ambari.server.api.services.PersistenceManagerImplTest.testPersistenceManagerImplAsViewUser
Test being executed: org.apache.ambari.server.api.services.PostRequestTest.testRequestType
Test being executed: org.apache.ambari.server.api.services.PutRequestTest.testRequestType
Test being executed: org.apache.ambari.server.api.services.QueryPostRequestTest.testRequestType
Test being executed: org.apache.ambari.server.api.services.RequestBodyTest.testAddGetPropertySets
Test being executed: org.apache.ambari.server.api.services.RequestBodyTest.testSetGetBody
Test being executed: org.apache.ambari.server.api.services.RequestBodyTest.testSetGetPartialResponseFields
Test being executed: org.apache.ambari.server.api.services.RequestBodyTest.testSetGetQueryString
Test being executed: org.apache.ambari.server.api.services.RequestFactoryTest.testCreate_Delete__WithUriDirective
Test being executed: org.apache.ambari.server.api.services.RequestFactoryTest.testCreate_Delete__WithoutUriDirective
Test being executed: org.apache.ambari.server.api.services.RequestFactoryTest.testCreate_Get__WithUriDirective
Test being executed: org.apache.ambari.server.api.services.RequestFactoryTest.testCreate_Post__BodyQueryParams
Test being executed: org.apache.ambari.server.api.services.RequestFactoryTest.testCreate_Post__NoQueryParams
Test being executed: org.apache.ambari.server.api.services.RequestFactoryTest.testCreate_Post__UriQueryParams
Test being executed: org.apache.ambari.server.api.services.RequestFactoryTest.testCreate_Post__WithBodyDirective
Test being executed: org.apache.ambari.server.api.services.RequestFactoryTest.testCreate_Post__WithUriDirective
Test being executed: org.apache.ambari.server.api.services.RequestFactoryTest.testCreate_Put__WithUriDirective
Test being executed: org.apache.ambari.server.api.services.ViewSubResourceServiceTest.testGetResultSerializer_Json
Test being executed: org.apache.ambari.server.api.services.ViewSubResourceServiceTest.testGetResultSerializer_Text
Test being executed: org.apache.ambari.server.api.services.parsers.BodyParseExceptionTest.testCreateFromException
Test being executed: org.apache.ambari.server.api.services.parsers.BodyParseExceptionTest.testCreateFromString
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse_Array
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse_EmptyBody
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse_MultiBody
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse_NullBody
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse_QueryInBody
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse_QueryOnlyInBody
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse_QueryPost
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse___Array_NoArrayBrackets
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse___QueryPost_QueryInBody
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse___QueryPost_multipleSubResTypes
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse_malformedBody
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testRequestBlobProperties
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testRequestInfoProps
Test being executed: org.apache.ambari.server.api.services.serializers.CsvSerializerTest.testSerializeResources_HeaderInfo
Test being executed: org.apache.ambari.server.api.services.serializers.CsvSerializerTest.testSerializeResources_HeaderOrderInfo
Test being executed: org.apache.ambari.server.api.services.serializers.CsvSerializerTest.testSerializeResources_NoColumnInfo
Test being executed: org.apache.ambari.server.api.services.serializers.JsonSerializerTest.testDeleteResultMetadata
Test being executed: org.apache.ambari.server.api.services.serializers.JsonSerializerTest.testSerialize
Test being executed: org.apache.ambari.server.api.services.serializers.JsonSerializerTest.testSerializeResources
Test being executed: org.apache.ambari.server.api.services.serializers.JsonSerializerTest.testSerializeResourcesAsArray
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorBlueprintProcessorTest.testAdviseConfiguration
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorBlueprintProcessorTest.testAdviseConfigurationWhenConfigurationRecommendFails
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorBlueprintProcessorTest.testAdviseConfigurationWhenConfigurationRecommendHasInvalidResponse
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorBlueprintProcessorTest.testAdviseConfigurationWithOnlyStackDefaultsApply
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorBlueprintProcessorTest.testAdviseConfigurationWithOnlyStackDefaultsApplyWhenNoUserInputForDefault
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorBlueprintProcessorTest.testAdviseConfigurationWith_ALWAYS_APPLY_DONT_OVERRIDE_CUSTOM_VALUES
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorExceptionTest.testCreateFromException
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorExceptionTest.testCreateFromString
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorHelperTest.testCreateRecommendationCommand_returnsComponentLayoutRecommendationCommand
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorHelperTest.testCreateRecommendationDependencyCommand_returnsConfigurationDependencyRecommendationCommand
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorHelperTest.testCreateValidationCommand_returnsComponentLayoutValidationCommand
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorHelperTest.testCreateValidationCommand_returnsConfigurationValidationCommand
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorHelperTest.testRecommend_commandThrowsException_throwsException
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorHelperTest.testRecommend_returnsCommandResult
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorHelperTest.testValidate_commandThrowsException_throwsException
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorHelperTest.testValidate_returnsCommandResult
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorRequestTypeTest.testFromString_returnsConfigurationsType
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorRequestTypeTest.testFromString_returnsHostGroupType
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorRequestTypeTest.testFromString_throwsException
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.ConfigurationRecommendationCommandTest.testProcessHostGroups
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testInvoke_adjustThrowsException_throwsException
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testInvoke_invalidRequest_throwsException
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testInvoke_saRunnerNotSucceed_throwsException
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testInvoke_success
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testPopulateAmbariServerProperties
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testPopulateLdapConfig
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testPopulateLdapConfig_NoConfigs
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testPopulateLdapConfig_multipleConfigs
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testPopulateLdapConfig_multipleResults
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testPopulateStackHierarchy
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testPopulateStackHierarchy_noParents
Test being executed: org.apache.ambari.server.api.services.views.ViewDataMigrationServiceTest.testServiceMigrateCallAdmin
Test being executed: org.apache.ambari.server.api.services.views.ViewDataMigrationServiceTest.testServiceMigrateCallNotAdmin
Test being executed: org.apache.ambari.server.api.services.views.ViewExternalSubResourceServiceTest.testAddResourceService
Test being executed: org.apache.ambari.server.audit.AccessUnauthorizedAuditEventTest.testAuditMessage
Test being executed: org.apache.ambari.server.audit.AccessUnauthorizedAuditEventTest.testEquals
Test being executed: org.apache.ambari.server.audit.AccessUnauthorizedAuditEventTest.testTimestamp
Test being executed: org.apache.ambari.server.audit.ActionDBAAccessorAuditlogTest.equalsVerifierTest
Test being executed: org.apache.ambari.server.audit.LoginAuditEventTest.testAuditMessage
Test being executed: org.apache.ambari.server.audit.LoginAuditEventTest.testEquals
Test being executed: org.apache.ambari.server.audit.LoginAuditEventTest.testFailedAuditMessage
Test being executed: org.apache.ambari.server.audit.LoginAuditEventTest.testTimestamp
Test being executed: org.apache.ambari.server.audit.LogoutAuditEventTest.testAuditMessage
Test being executed: org.apache.ambari.server.audit.LogoutAuditEventTest.testEquals
Test being executed: org.apache.ambari.server.audit.LogoutAuditEventTest.testTimestamp
Test being executed: org.apache.ambari.server.audit.OperationStatusAuditEventTest.testAuditMessage
Test being executed: org.apache.ambari.server.audit.OperationStatusAuditEventTest.testEquals
Test being executed: org.apache.ambari.server.audit.OperationStatusAuditEventTest.testTimestamp
Test being executed: org.apache.ambari.server.audit.StartOperationRequestAuditEventTest.testAuditMessage
Test being executed: org.apache.ambari.server.audit.StartOperationRequestAuditEventTest.testEquals
Test being executed: org.apache.ambari.server.audit.StartOperationRequestAuditEventTest.testTimestamp
Test being executed: org.apache.ambari.server.audit.TaskStatusAuditEventTest.testAuditMessage
Test being executed: org.apache.ambari.server.audit.kerberos.ChangeSecurityStateKerberosAuditEventTest.testAuditMessage
Test being executed: org.apache.ambari.server.audit.kerberos.CreateKeyTabKerberosAuditEventTest.testAuditMessage
Test being executed: org.apache.ambari.server.audit.kerberos.CreatePrincipalKerberosAuditEventTest.testAuditMessage
Test being executed: org.apache.ambari.server.audit.kerberos.DestroyPrincipalKerberosAuditEventTest.testAuditMessage
Test being executed: org.apache.ambari.server.audit.request.DefaultEventCreatorTest.defaultEventCreatorTest__errorWithMessage
