Executing fixed runner now.
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testProcess_noBody
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testProcess_noBody_ErrorStateResult
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testProcess_withDirectives
Test being executed: org.apache.ambari.server.api.services.BaseServiceTest.testService
Test being executed: org.apache.ambari.server.api.services.ClusterStackVersionServiceTest.testGetRepositoryVersionService
Test being executed: org.apache.ambari.server.api.services.DeleteRequestTest.testRequestType
Test being executed: org.apache.ambari.server.api.services.DeleteResultMetaDataTest.testDeletedKeys
Test being executed: org.apache.ambari.server.api.services.DeleteResultMetaDataTest.testException
Test being executed: org.apache.ambari.server.api.services.GetRequestTest.testRequestType
Test being executed: org.apache.ambari.server.api.services.LoggingServiceTest.testGetSearchEngineWhenLogSearchNotRunningAsAdministrator
Test being executed: org.apache.ambari.server.api.services.LoggingServiceTest.testGetSearchEngineWhenLogSearchNotRunningAsClusterAdministrator
Test being executed: org.apache.ambari.server.api.services.LoggingServiceTest.testGetSearchEngineWhenLogSearchNotRunningAsClusterOperator
Test being executed: org.apache.ambari.server.api.services.LoggingServiceTest.testGetSearchEngineWhenLogSearchNotRunningAsClusterUser
Test being executed: org.apache.ambari.server.api.services.LoggingServiceTest.testGetSearchEngineWhenLogSearchNotRunningAsServiceAdministrator
Test being executed: org.apache.ambari.server.api.services.LoggingServiceTest.testGetSearchEngineWhenLogSearchNotRunningAsServiceOperator
Test being executed: org.apache.ambari.server.api.services.NamedPropertySetTest.testEquals
Test being executed: org.apache.ambari.server.api.services.NamedPropertySetTest.testGetters
Test being executed: org.apache.ambari.server.api.services.NamedPropertySetTest.testHashCode
Test being executed: org.apache.ambari.server.api.services.PersistenceManagerImplTest.testPersistenceManagerImplAsClusterAdministrator
Test being executed: org.apache.ambari.server.api.services.PersistenceManagerImplTest.testPersistenceManagerImplAsClusterUser
Test being executed: org.apache.ambari.server.api.services.PersistenceManagerImplTest.testPersistenceManagerImplAsServiceAdministrator
Test being executed: org.apache.ambari.server.api.services.PersistenceManagerImplTest.testPersistenceManagerImplAsServiceOperator
Test being executed: org.apache.ambari.server.api.services.PersistenceManagerImplTest.testPersistenceManagerImplAsViewUser
Test being executed: org.apache.ambari.server.api.services.PostRequestTest.testRequestType
Test being executed: org.apache.ambari.server.api.services.PutRequestTest.testRequestType
Test being executed: org.apache.ambari.server.api.services.QueryPostRequestTest.testRequestType
Test being executed: org.apache.ambari.server.api.services.RequestBodyTest.testAddGetPropertySets
Test being executed: org.apache.ambari.server.api.services.RequestBodyTest.testSetGetBody
Test being executed: org.apache.ambari.server.api.services.RequestBodyTest.testSetGetPartialResponseFields
Test being executed: org.apache.ambari.server.api.services.RequestBodyTest.testSetGetQueryString
Test being executed: org.apache.ambari.server.api.services.RequestFactoryTest.testCreate_Delete__WithUriDirective
Test being executed: org.apache.ambari.server.api.services.RequestFactoryTest.testCreate_Delete__WithoutUriDirective
Test being executed: org.apache.ambari.server.api.services.RequestFactoryTest.testCreate_Get__WithUriDirective
Test being executed: org.apache.ambari.server.api.services.RequestFactoryTest.testCreate_Post__BodyQueryParams
Test being executed: org.apache.ambari.server.api.services.RequestFactoryTest.testCreate_Post__NoQueryParams
Test being executed: org.apache.ambari.server.api.services.RequestFactoryTest.testCreate_Post__UriQueryParams
Test being executed: org.apache.ambari.server.api.services.RequestFactoryTest.testCreate_Post__WithBodyDirective
Test being executed: org.apache.ambari.server.api.services.RequestFactoryTest.testCreate_Post__WithUriDirective
Test being executed: org.apache.ambari.server.api.services.RequestFactoryTest.testCreate_Put__WithUriDirective
Test being executed: org.apache.ambari.server.api.services.ViewSubResourceServiceTest.testGetResultSerializer_Json
Test being executed: org.apache.ambari.server.api.services.ViewSubResourceServiceTest.testGetResultSerializer_Text
Test being executed: org.apache.ambari.server.api.services.parsers.BodyParseExceptionTest.testCreateFromException
Test being executed: org.apache.ambari.server.api.services.parsers.BodyParseExceptionTest.testCreateFromString
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse_Array
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse_EmptyBody
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse_MultiBody
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse_NullBody
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse_QueryInBody
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse_QueryOnlyInBody
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse_QueryPost
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse___Array_NoArrayBrackets
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse___QueryPost_QueryInBody
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse___QueryPost_multipleSubResTypes
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse_malformedBody
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testRequestBlobProperties
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testRequestInfoProps
Test being executed: org.apache.ambari.server.api.services.serializers.CsvSerializerTest.testSerializeResources_HeaderInfo
Test being executed: org.apache.ambari.server.api.services.serializers.CsvSerializerTest.testSerializeResources_HeaderOrderInfo
Test being executed: org.apache.ambari.server.api.services.serializers.CsvSerializerTest.testSerializeResources_NoColumnInfo
Test being executed: org.apache.ambari.server.api.services.serializers.JsonSerializerTest.testDeleteResultMetadata
Test being executed: org.apache.ambari.server.api.services.serializers.JsonSerializerTest.testSerialize
Test being executed: org.apache.ambari.server.api.services.serializers.JsonSerializerTest.testSerializeResources
Test being executed: org.apache.ambari.server.api.services.serializers.JsonSerializerTest.testSerializeResourcesAsArray
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorBlueprintProcessorTest.testAdviseConfiguration
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorBlueprintProcessorTest.testAdviseConfigurationWhenConfigurationRecommendFails
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorBlueprintProcessorTest.testAdviseConfigurationWhenConfigurationRecommendHasInvalidResponse
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorBlueprintProcessorTest.testAdviseConfigurationWithOnlyStackDefaultsApply
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorBlueprintProcessorTest.testAdviseConfigurationWithOnlyStackDefaultsApplyWhenNoUserInputForDefault
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorBlueprintProcessorTest.testAdviseConfigurationWith_ALWAYS_APPLY_DONT_OVERRIDE_CUSTOM_VALUES
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorExceptionTest.testCreateFromException
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorExceptionTest.testCreateFromString
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorHelperTest.testCreateRecommendationCommand_returnsComponentLayoutRecommendationCommand
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorHelperTest.testCreateRecommendationDependencyCommand_returnsConfigurationDependencyRecommendationCommand
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorHelperTest.testCreateValidationCommand_returnsComponentLayoutValidationCommand
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorHelperTest.testCreateValidationCommand_returnsConfigurationValidationCommand
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorHelperTest.testRecommend_commandThrowsException_throwsException
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorHelperTest.testRecommend_returnsCommandResult
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorHelperTest.testValidate_commandThrowsException_throwsException
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorHelperTest.testValidate_returnsCommandResult
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorRequestTypeTest.testFromString_returnsConfigurationsType
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorRequestTypeTest.testFromString_returnsHostGroupType
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorRequestTypeTest.testFromString_throwsException
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.ConfigurationRecommendationCommandTest.testProcessHostGroups
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testInvoke_adjustThrowsException_throwsException
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testInvoke_invalidRequest_throwsException
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testInvoke_saRunnerNotSucceed_throwsException
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testInvoke_success
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testPopulateAmbariServerProperties
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testPopulateLdapConfig
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testPopulateLdapConfig_NoConfigs
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testPopulateLdapConfig_multipleConfigs
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testPopulateLdapConfig_multipleResults
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testPopulateStackHierarchy
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testPopulateStackHierarchy_noParents
Test being executed: org.apache.ambari.server.api.services.views.ViewDataMigrationServiceTest.testServiceMigrateCallAdmin
Test being executed: org.apache.ambari.server.api.services.views.ViewDataMigrationServiceTest.testServiceMigrateCallNotAdmin
Test being executed: org.apache.ambari.server.api.services.views.ViewExternalSubResourceServiceTest.testAddResourceService
Test being executed: org.apache.ambari.server.audit.AccessUnauthorizedAuditEventTest.testAuditMessage
Test being executed: org.apache.ambari.server.audit.AccessUnauthorizedAuditEventTest.testEquals
Test being executed: org.apache.ambari.server.audit.AccessUnauthorizedAuditEventTest.testTimestamp
Test being executed: org.apache.ambari.server.audit.ActionDBAAccessorAuditlogTest.equalsVerifierTest
Test being executed: org.apache.ambari.server.audit.LoginAuditEventTest.testAuditMessage
Test being executed: org.apache.ambari.server.audit.LoginAuditEventTest.testEquals
Test being executed: org.apache.ambari.server.audit.LoginAuditEventTest.testFailedAuditMessage
Test being executed: org.apache.ambari.server.audit.LoginAuditEventTest.testTimestamp
Test being executed: org.apache.ambari.server.audit.LogoutAuditEventTest.testAuditMessage
Test being executed: org.apache.ambari.server.audit.LogoutAuditEventTest.testEquals
Test being executed: org.apache.ambari.server.audit.LogoutAuditEventTest.testTimestamp
Test being executed: org.apache.ambari.server.audit.OperationStatusAuditEventTest.testAuditMessage
Test being executed: org.apache.ambari.server.audit.OperationStatusAuditEventTest.testEquals
Test being executed: org.apache.ambari.server.audit.OperationStatusAuditEventTest.testTimestamp
Test being executed: org.apache.ambari.server.audit.StartOperationRequestAuditEventTest.testAuditMessage
Test being executed: org.apache.ambari.server.audit.StartOperationRequestAuditEventTest.testEquals
Test being executed: org.apache.ambari.server.audit.StartOperationRequestAuditEventTest.testTimestamp
Test being executed: org.apache.ambari.server.audit.TaskStatusAuditEventTest.testAuditMessage
Test being executed: org.apache.ambari.server.audit.kerberos.ChangeSecurityStateKerberosAuditEventTest.testAuditMessage
Test being executed: org.apache.ambari.server.audit.kerberos.CreateKeyTabKerberosAuditEventTest.testAuditMessage
Test being executed: org.apache.ambari.server.audit.kerberos.CreatePrincipalKerberosAuditEventTest.testAuditMessage
Test being executed: org.apache.ambari.server.audit.kerberos.DestroyPrincipalKerberosAuditEventTest.testAuditMessage
Test being executed: org.apache.ambari.server.audit.request.DefaultEventCreatorTest.defaultEventCreatorTest__errorWithMessage
Test being executed: org.apache.ambari.server.audit.request.DefaultEventCreatorTest.defaultEventCreatorTest__okWithMessage
Test being executed: org.apache.ambari.server.audit.request.DefaultEventCreatorTest.defaultEventCreatorTest__okWithoutMessage
Test being executed: org.apache.ambari.server.audit.request.RequestAuditLoggerTest.customEventCreatorPutTest
Test being executed: org.apache.ambari.server.audit.request.RequestAuditLoggerTest.defaultEventCreatorPostTest
Test being executed: org.apache.ambari.server.audit.request.RequestAuditLoggerTest.noCreatorForRequestTypeTest
Test being executed: org.apache.ambari.server.audit.request.RequestAuditLoggerTest.noGetCreatorForResourceTypeTest__defaultGetCreatorUsed
Test being executed: org.apache.ambari.server.audit.request.RequestAuditLoggerTest.noRequestTypeTest
Test being executed: org.apache.ambari.server.audit.request.creator.AlertGroupEventCreatorTest.deleteTest
Test being executed: org.apache.ambari.server.audit.request.creator.AlertGroupEventCreatorTest.postTest
Test being executed: org.apache.ambari.server.audit.request.creator.AlertGroupEventCreatorTest.putTest
Test being executed: org.apache.ambari.server.audit.request.creator.AlertTargetEventCreatorTest.deleteTest
Test being executed: org.apache.ambari.server.audit.request.creator.AlertTargetEventCreatorTest.postTest
Test being executed: org.apache.ambari.server.audit.request.creator.AlertTargetEventCreatorTest.putTest
Test being executed: org.apache.ambari.server.audit.request.creator.BlueprintEventCreatorTest.deleteTest
Test being executed: org.apache.ambari.server.audit.request.creator.BlueprintEventCreatorTest.postTest
Test being executed: org.apache.ambari.server.audit.request.creator.BlueprintExportEventCreatorTest.getTest
Test being executed: org.apache.ambari.server.audit.request.creator.ComponentEventCreatorTest.deleteTest
Test being executed: org.apache.ambari.server.audit.request.creator.ComponentEventCreatorTest.failureTest
Test being executed: org.apache.ambari.server.audit.request.creator.ComponentEventCreatorTest.hostComponentTest
Test being executed: org.apache.ambari.server.audit.request.creator.ComponentEventCreatorTest.hostTest
Test being executed: org.apache.ambari.server.audit.request.creator.ComponentEventCreatorTest.maintenanceModeTest
Test being executed: org.apache.ambari.server.audit.request.creator.ComponentEventCreatorTest.postForAllHostsTest
Test being executed: org.apache.ambari.server.audit.request.creator.ComponentEventCreatorTest.putForAllHostsTest
Test being executed: org.apache.ambari.server.audit.request.creator.ConfigurationChangeEventCreatorTest.clusterNameChangeTest
Test being executed: org.apache.ambari.server.audit.request.creator.ConfigurationChangeEventCreatorTest.configurationChangeTest
Test being executed: org.apache.ambari.server.audit.request.creator.CredentialEventCreatorTest.postTest
Test being executed: org.apache.ambari.server.audit.request.creator.DefaultEventCreatorTest.postTest
Test being executed: org.apache.ambari.server.audit.request.creator.GroupEventCreatorTest.deleteTest
Test being executed: org.apache.ambari.server.audit.request.creator.GroupEventCreatorTest.postTest
Test being executed: org.apache.ambari.server.audit.request.creator.HostEventCreatorTest.deleteTest
Test being executed: org.apache.ambari.server.audit.request.creator.HostEventCreatorTest.postTest
Test being executed: org.apache.ambari.server.audit.request.creator.HostEventCreatorTest.queryPostTest
Test being executed: org.apache.ambari.server.audit.request.creator.MemberEventCreatorTest.deleteTest
Test being executed: org.apache.ambari.server.audit.request.creator.MemberEventCreatorTest.postTest
Test being executed: org.apache.ambari.server.audit.request.creator.MemberEventCreatorTest.putTest
Test being executed: org.apache.ambari.server.audit.request.creator.PrivilegeEventCreatorTest.postTest
Test being executed: org.apache.ambari.server.audit.request.creator.PrivilegeEventCreatorTest.putTest
Test being executed: org.apache.ambari.server.audit.request.creator.RecomendationIgnoreEventCreatorTest.postTest
Test being executed: org.apache.ambari.server.audit.request.creator.RepositoryEventCreatorTest.postTest
Test being executed: org.apache.ambari.server.audit.request.creator.RepositoryEventCreatorTest.putTest
Test being executed: org.apache.ambari.server.audit.request.creator.RepositoryVersionEventCreatorTest.deleteTest
Test being executed: org.apache.ambari.server.audit.request.creator.RepositoryVersionEventCreatorTest.postTest
Test being executed: org.apache.ambari.server.audit.request.creator.RepositoryVersionEventCreatorTest.putTest
Test being executed: org.apache.ambari.server.audit.request.creator.RequestEventCreatorTest.postScheduleTest
Test being executed: org.apache.ambari.server.audit.request.creator.RequestEventCreatorTest.postTest
Test being executed: org.apache.ambari.server.audit.request.creator.ServiceConfigDownloadEventCreatorTest.getTest
Test being executed: org.apache.ambari.server.audit.request.creator.ServiceEventCreatorTest.deleteTest
Test being executed: org.apache.ambari.server.audit.request.creator.ServiceEventCreatorTest.failureTest
Test being executed: org.apache.ambari.server.audit.request.creator.ServiceEventCreatorTest.maintenanceModeTest
Test being executed: org.apache.ambari.server.audit.request.creator.ServiceEventCreatorTest.postForAllHostsTest
Test being executed: org.apache.ambari.server.audit.request.creator.ServiceEventCreatorTest.putForAllHostsTest
Test being executed: org.apache.ambari.server.audit.request.creator.ServiceEventCreatorTest.serviceTest
Test being executed: org.apache.ambari.server.audit.request.creator.UnauthorizedEventCreatorTest.forbiddenTest
Test being executed: org.apache.ambari.server.audit.request.creator.UnauthorizedEventCreatorTest.unauthorizedTest
Test being executed: org.apache.ambari.server.audit.request.creator.UpgradeEventCreatorTest.postTest
Test being executed: org.apache.ambari.server.audit.request.creator.UpgradeItemEventCreatorTest.postTest
Test being executed: org.apache.ambari.server.audit.request.creator.UserEventCreatorTest.activeTest
Test being executed: org.apache.ambari.server.audit.request.creator.UserEventCreatorTest.adminTest
Test being executed: org.apache.ambari.server.audit.request.creator.UserEventCreatorTest.deleteTest
Test being executed: org.apache.ambari.server.audit.request.creator.UserEventCreatorTest.passwordChangeTest
Test being executed: org.apache.ambari.server.audit.request.creator.UserEventCreatorTest.postTest
Test being executed: org.apache.ambari.server.audit.request.creator.ValidationIgnoreEventCreatorTest.postTest
Test being executed: org.apache.ambari.server.audit.request.creator.ViewInstanceEventCreatorTest.deleteTest
Test being executed: org.apache.ambari.server.audit.request.creator.ViewInstanceEventCreatorTest.postTest
Test being executed: org.apache.ambari.server.audit.request.creator.ViewInstanceEventCreatorTest.putTest
Test being executed: org.apache.ambari.server.audit.request.creator.ViewPrivilegeEventCreatorTest.putTest
Test being executed: org.apache.ambari.server.bootstrap.BootStrapResourceTest.bootStrapGet
Test being executed: org.apache.ambari.server.bootstrap.BootStrapResourceTest.bootStrapPost
Test being executed: org.apache.ambari.server.bootstrap.BootStrapTest.testHostFailure
Test being executed: org.apache.ambari.server.bootstrap.BootStrapTest.testPolling
Test being executed: org.apache.ambari.server.bootstrap.BootStrapTest.testRun
Test being executed: org.apache.ambari.server.checks.MpackInstallCheckerTest.testCheckInvalidClusters
Test being executed: org.apache.ambari.server.checks.MpackInstallCheckerTest.testCheckValidClusters
Test being executed: org.apache.ambari.server.cleanup.CleanupServiceImplTest.testAffectedRowsNoError
Test being executed: org.apache.ambari.server.cleanup.CleanupServiceImplTest.testAffectedRowsWithErrors
Test being executed: org.apache.ambari.server.cleanup.CleanupServiceImplTest.testShouldDaosBeCalledWithTheCleanupPolicy
Test being executed: org.apache.ambari.server.collections.functors.AndPredicateTest.testEvaluate
Test being executed: org.apache.ambari.server.collections.functors.AndPredicateTest.testToMap
Test being executed: org.apache.ambari.server.collections.functors.ContainsPredicateTest.testToJSON
Test being executed: org.apache.ambari.server.collections.functors.EqualsPredicateTest.testToJSON
Test being executed: org.apache.ambari.server.collections.functors.NotPredicateTest.testEvaluate
Test being executed: org.apache.ambari.server.collections.functors.NotPredicateTest.testToMap
Test being executed: org.apache.ambari.server.collections.functors.OrPredicateTest.testEvaluate
Test being executed: org.apache.ambari.server.collections.functors.OrPredicateTest.testToMap
Test being executed: org.apache.ambari.server.configuration.ComponentSSLConfigurationTest.testGetTruststorePassword
Test being executed: org.apache.ambari.server.configuration.ComponentSSLConfigurationTest.testGetTruststorePath
Test being executed: org.apache.ambari.server.configuration.ComponentSSLConfigurationTest.testGetTruststoreType
Test being executed: org.apache.ambari.server.configuration.ComponentSSLConfigurationTest.testIsGangliaSSL
Test being executed: org.apache.ambari.server.controller.ActionRequestTest.testBasicGetAndSet
Test being executed: org.apache.ambari.server.controller.ActionRequestTest.testToString
Test being executed: org.apache.ambari.server.controller.ActionResponseTest.testBasicGetAndSet
Test being executed: org.apache.ambari.server.controller.ActionResponseTest.testToString
Test being executed: org.apache.ambari.server.controller.AmbariHandlerListTest.testAddViewInstance
Test being executed: org.apache.ambari.server.controller.AmbariHandlerListTest.testHandle
Test being executed: org.apache.ambari.server.controller.AmbariHandlerListTest.testRemoveViewInstance
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testCreateClusterWithRepository
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testCreateDefaultHostParams
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testGetClientHostForRunningAction_clientComponent
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testGetClientHostForRunningAction_clientComponentThrowsException
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testGetClientHostForRunningAction_componentIsNull
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testGetClientHostForRunningAction_componentMapIsEmpty
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testGetClientHostForRunningAction_noClientComponent
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testGetClientHostForRunningAction_returnsHelathyHost
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testGetClusters
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testGetClusters___ClusterNotFoundException
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testGetClusters___OR_Predicate_ClusterNotFoundException
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testGetHostComponents
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testGetHostComponents___NullHostName
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testGetHostComponents___NullHostName_NullComponentName
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testGetHostComponents___OR_Predicate_ClusterNotFoundException
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testGetHostComponents___OR_Predicate_HostNotFoundException_hostProvidedInQuery
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testGetHostComponents___OR_Predicate_HostNotFoundException_hostProvidedInURL
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testGetHostComponents___OR_Predicate_ServiceComponentHostNotFoundException
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testGetHostComponents___OR_Predicate_ServiceComponentNotFoundException
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testGetHostComponents___OR_Predicate_ServiceNotFoundException
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testGetHostComponents___ServiceComponentHostFilteredByMaintenanceState
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testGetHostComponents___ServiceComponentHostFilteredByState
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testGetHostComponents___ServiceComponentHostNotFoundException
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testPopulateServicePackagesInfo
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testRegisterRackChange
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testSynchronizeLdapUsersAndGroups
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testUpdateClusters
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testUpdateClustersToggleKerberosDisable_Default
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testUpdateClustersToggleKerberosDisable_ManageIdentities
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testUpdateClustersToggleKerberosDisable_NoManageIdentities
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testUpdateClustersToggleKerberosEnable
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testUpdateClustersToggleKerberosNotInvoked
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testUpdateClustersToggleKerberosReenable
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testUpdateClustersToggleKerberos_Fail
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testUpdateClusters__RollbackException
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testVerifyRepositories
Test being executed: org.apache.ambari.server.controller.AmbariManagementControllerImplTest.testgetAmbariServerURI
Test being executed: org.apache.ambari.server.controller.AmbariSessionManagerTest.testGetAttribute
Test being executed: org.apache.ambari.server.controller.AmbariSessionManagerTest.testGetCurrentSessionId
Test being executed: org.apache.ambari.server.controller.AmbariSessionManagerTest.testGetSessionCookie
Test being executed: org.apache.ambari.server.controller.AmbariSessionManagerTest.testRemoveAttribute
Test being executed: org.apache.ambari.server.controller.AmbariSessionManagerTest.testSetAttribute
Test being executed: org.apache.ambari.server.controller.ClusterRequestTest.testBasicGetAndSet
Test being executed: org.apache.ambari.server.controller.ClusterRequestTest.testToString
Test being executed: org.apache.ambari.server.controller.ClusterResponseTest.testBasicGetAndSet
Test being executed: org.apache.ambari.server.controller.ClusterResponseTest.testToString
Test being executed: org.apache.ambari.server.controller.LdapSyncRequestTest.testAddPrincipalNames
Test being executed: org.apache.ambari.server.controller.LdapSyncRequestTest.testGetPrincipalNames
Test being executed: org.apache.ambari.server.controller.LdapSyncRequestTest.testGetType
Test being executed: org.apache.ambari.server.controller.MaintenanceStateHelperTest.testCutOffHosts
Test being executed: org.apache.ambari.server.controller.MaintenanceStateHelperTest.testGetEffectiveStateForComponentAlert
Test being executed: org.apache.ambari.server.controller.MaintenanceStateHelperTest.testGetEffectiveStateForHostAlert
Test being executed: org.apache.ambari.server.controller.MaintenanceStateHelperTest.testGetEffectiveStateForServiceAlert
Test being executed: org.apache.ambari.server.controller.MaintenanceStateHelperTest.testGetEffectiveStateForServiceOnlyAlert
Test being executed: org.apache.ambari.server.controller.MaintenanceStateHelperTest.testGuessOperationLevel
Test being executed: org.apache.ambari.server.controller.MaintenanceStateHelperTest.testHostComponentImpliedState
Test being executed: org.apache.ambari.server.controller.MaintenanceStateHelperTest.testHostComponentOperationsAllowance
Test being executed: org.apache.ambari.server.controller.MaintenanceStateHelperTest.testHostOperationsAllowance
Test being executed: org.apache.ambari.server.controller.MaintenanceStateHelperTest.testServiceOperationsAllowance
Test being executed: org.apache.ambari.server.controller.MaintenanceStateHelperTest.testisOperationAllowed
Test being executed: org.apache.ambari.server.controller.ServiceConfigVersionResponseTest.testEquals
Test being executed: org.apache.ambari.server.controller.StackServiceResponseTest.testDefaultServiceVisibilityProperties
Test being executed: org.apache.ambari.server.controller.internal.AbstractControllerResourceProviderTest.testGetClusterKerberosDescriptorResourceProvider
Test being executed: org.apache.ambari.server.controller.internal.AbstractControllerResourceProviderTest.testGetResourceProvider
Test being executed: org.apache.ambari.server.controller.internal.AbstractControllerResourceProviderTest.testGetRoleAuthorizationResourceProvider
Test being executed: org.apache.ambari.server.controller.internal.AbstractControllerResourceProviderTest.testGetStackArtifactResourceProvider
Test being executed: org.apache.ambari.server.controller.internal.AbstractControllerResourceProviderTest.testGetUserAuthorizationResourceProvider
Test being executed: org.apache.ambari.server.controller.internal.AbstractDRResourceProviderTest.testGetResourceProvider
Test being executed: org.apache.ambari.server.controller.internal.AbstractJDBCResourceProviderTest.test
