Executing fixed runner now.
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testInvoke_invalidRequest_throwsException
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testInvoke_saRunnerNotSucceed_throwsException
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testInvoke_adjustThrowsException_throwsException
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testPopulateStackHierarchy
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testPopulateAmbariServerProperties
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testPopulateStackHierarchy_noParents
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testPopulateLdapConfig
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testPopulateLdapConfig_NoConfigs
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testPopulateLdapConfig_multipleConfigs
Test being executed: org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommandTest.testPopulateLdapConfig_multipleResults
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorExceptionTest.testCreateFromException
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorExceptionTest.testCreateFromString
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorRequestTypeTest.testFromString_returnsHostGroupType
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorRequestTypeTest.testFromString_returnsConfigurationsType
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorRequestTypeTest.testFromString_throwsException
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorBlueprintProcessorTest.testAdviseConfiguration
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorBlueprintProcessorTest.testAdviseConfigurationWithOnlyStackDefaultsApply
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorBlueprintProcessorTest.testAdviseConfigurationWithOnlyStackDefaultsApplyWhenNoUserInputForDefault
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorBlueprintProcessorTest.testAdviseConfigurationWith_ALWAYS_APPLY_DONT_OVERRIDE_CUSTOM_VALUES
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorBlueprintProcessorTest.testAdviseConfigurationWhenConfigurationRecommendFails
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorBlueprintProcessorTest.testAdviseConfigurationWhenConfigurationRecommendHasInvalidResponse
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorRunnerTest.testRunScript_processStartThrowsException_returnFalse
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorRunnerTest.testRunScript_processExitCode1_returnFalse
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorRunnerTest.testRunScript_processExitCode2_returnFalse
Test being executed: org.apache.ambari.server.api.services.stackadvisor.StackAdvisorRunnerTest.testRunScript_processExitCodeZero_returnTrue
Test being executed: org.apache.ambari.server.api.services.NamedPropertySetTest.testHashCode
Test being executed: org.apache.ambari.server.api.services.NamedPropertySetTest.testEquals
Test being executed: org.apache.ambari.server.api.services.NamedPropertySetTest.testGetters
Test being executed: org.apache.ambari.server.api.services.QueryPostRequestTest.testRequestType
Test being executed: org.apache.ambari.server.api.services.QueryPostRequestTest.testProcess_WithBody_InvalidQuery
Test being executed: org.apache.ambari.server.api.services.QueryPostRequestTest.testProcess_noBody_ErrorStateResult
Test being executed: org.apache.ambari.server.api.services.QueryPostRequestTest.testGetResource
Test being executed: org.apache.ambari.server.api.services.QueryPostRequestTest.testGetApiVersion
Test being executed: org.apache.ambari.server.api.services.QueryPostRequestTest.testGetHttpHeaders
Test being executed: org.apache.ambari.server.api.services.QueryPostRequestTest.testProcess_noBody
Test being executed: org.apache.ambari.server.api.services.QueryPostRequestTest.testProcess_withDirectives
Test being executed: org.apache.ambari.server.api.services.QueryPostRequestTest.testProcess_WithBody
Test being executed: org.apache.ambari.server.api.services.QueryPostRequestTest.testProcess_QueryInURI
Test being executed: org.apache.ambari.server.api.services.QueryPostRequestTest.testProcess_QueryInBody
Test being executed: org.apache.ambari.server.api.services.QueryPostRequestTest.testProcess_QueryInBodyAndURI
Test being executed: org.apache.ambari.server.api.services.QueryPostRequestTest.testGetFields
Test being executed: org.apache.ambari.server.api.services.QueryPostRequestTest.testParseRenderer_minimalResponse
Test being executed: org.apache.ambari.server.api.services.QueryPostRequestTest.testParseRenderer_formatSpecified
Test being executed: org.apache.ambari.server.api.services.QueryPostRequestTest.testGetBody
Test being executed: org.apache.ambari.server.api.services.RoleAuthorizationServiceTest.testService
Test being executed: org.apache.ambari.server.api.services.ComponentServiceTest.testService
Test being executed: org.apache.ambari.server.api.services.TargetClusterServiceTest.testService
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testProcess_WithBody_InvalidQuery
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testProcess_noBody_ErrorStateResult
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testGetResource
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testGetApiVersion
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testGetHttpHeaders
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testProcess_noBody
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testProcess_withDirectives
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testProcess_WithBody
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testProcess_QueryInURI
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testProcess_QueryInBody
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testProcess_QueryInBodyAndURI
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testGetFields
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testParseRenderer_minimalResponse
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testParseRenderer_formatSpecified
Test being executed: org.apache.ambari.server.api.services.BaseRequestTest.testGetBody
Test being executed: org.apache.ambari.server.api.services.ExtensionsServiceTest.testService
Test being executed: org.apache.ambari.server.api.services.PersistServiceTest.testPersist
Test being executed: org.apache.ambari.server.api.services.LoggingServiceTest.testGetSearchEngineWhenLogSearchNotRunningAsAdministrator
Test being executed: org.apache.ambari.server.api.services.LoggingServiceTest.testGetSearchEngineWhenLogSearchNotRunningAsClusterAdministrator
Test being executed: org.apache.ambari.server.api.services.LoggingServiceTest.testGetSearchEngineWhenLogSearchNotRunningAsClusterOperator
Test being executed: org.apache.ambari.server.api.services.LoggingServiceTest.testGetSearchEngineWhenLogSearchNotRunningAsServiceAdministrator
Test being executed: org.apache.ambari.server.api.services.LoggingServiceTest.testGetSearchEngineWhenLogSearchNotRunningAsServiceOperator
Test being executed: org.apache.ambari.server.api.services.LoggingServiceTest.testGetSearchEngineWhenLogSearchNotRunningAsClusterUser
Test being executed: org.apache.ambari.server.api.services.FeedServiceTest.testService
Test being executed: org.apache.ambari.server.api.services.PermissionServiceTest.testService
Test being executed: org.apache.ambari.server.api.services.CredentialServiceTest.testService
Test being executed: org.apache.ambari.server.api.services.PersistKeyValueImplTest.testMultiThreaded
Test being executed: org.apache.ambari.server.api.services.PersistKeyValueImplTest.testStore
Test being executed: org.apache.ambari.server.api.services.PostRequestTest.testRequestType
Test being executed: org.apache.ambari.server.api.services.PostRequestTest.testProcess_WithBody_InvalidQuery
Test being executed: org.apache.ambari.server.api.services.PostRequestTest.testProcess_noBody_ErrorStateResult
Test being executed: org.apache.ambari.server.api.services.PostRequestTest.testGetResource
Test being executed: org.apache.ambari.server.api.services.PostRequestTest.testGetApiVersion
Test being executed: org.apache.ambari.server.api.services.PostRequestTest.testGetHttpHeaders
Test being executed: org.apache.ambari.server.api.services.PostRequestTest.testProcess_noBody
Test being executed: org.apache.ambari.server.api.services.PostRequestTest.testProcess_withDirectives
Test being executed: org.apache.ambari.server.api.services.PostRequestTest.testProcess_WithBody
Test being executed: org.apache.ambari.server.api.services.PostRequestTest.testProcess_QueryInURI
Test being executed: org.apache.ambari.server.api.services.PostRequestTest.testProcess_QueryInBody
Test being executed: org.apache.ambari.server.api.services.PostRequestTest.testProcess_QueryInBodyAndURI
Test being executed: org.apache.ambari.server.api.services.PostRequestTest.testGetFields
Test being executed: org.apache.ambari.server.api.services.PostRequestTest.testParseRenderer_minimalResponse
Test being executed: org.apache.ambari.server.api.services.PostRequestTest.testParseRenderer_formatSpecified
Test being executed: org.apache.ambari.server.api.services.PostRequestTest.testGetBody
Test being executed: org.apache.ambari.server.api.services.ClusterServiceTest.testService
Test being executed: org.apache.ambari.server.api.services.ClusterStackVersionServiceTest.testGetRepositoryVersionService
Test being executed: org.apache.ambari.server.api.services.ClusterStackVersionServiceTest.testService
Test being executed: org.apache.ambari.server.api.services.ValidationServiceTest.testService
Test being executed: org.apache.ambari.server.api.services.PersistenceManagerImplTest.testPersistenceManagerImplAsClusterUser
Test being executed: org.apache.ambari.server.api.services.PersistenceManagerImplTest.testPersistenceManagerImplAsViewUser
Test being executed: org.apache.ambari.server.api.services.PersistenceManagerImplTest.testCreate__MultipleResources
Test being executed: org.apache.ambari.server.api.services.PersistenceManagerImplTest.testUpdate
Test being executed: org.apache.ambari.server.api.services.PersistenceManagerImplTest.testDelete
Test being executed: org.apache.ambari.server.api.services.PersistenceManagerImplTest.testCreate
Test being executed: org.apache.ambari.server.api.services.PersistenceManagerImplTest.testPersistenceManagerImplAsClusterAdministrator
Test being executed: org.apache.ambari.server.api.services.PersistenceManagerImplTest.testPersistenceManagerImplAsServiceAdministrator
Test being executed: org.apache.ambari.server.api.services.PersistenceManagerImplTest.testPersistenceManagerImplAsServiceOperator
Test being executed: org.apache.ambari.server.api.services.PersistenceManagerImplTest.testCreate___NoBodyProps
Test being executed: org.apache.ambari.server.api.services.RecommendationServiceTest.testService
Test being executed: org.apache.ambari.server.api.services.ClusterPrivilegeServiceTest.testService
Test being executed: org.apache.ambari.server.api.services.ActionServiceTest.testService
Test being executed: org.apache.ambari.server.api.services.WorkflowServiceTest.testService
Test being executed: org.apache.ambari.server.api.services.BlueprintServiceTest.testService
Test being executed: org.apache.ambari.server.api.services.StacksServiceTest.testService
Test being executed: org.apache.ambari.server.api.services.HostComponentServiceTest.testService
Test being executed: org.apache.ambari.server.api.services.PreUpgradeCheckServiceTest.testService
Test being executed: org.apache.ambari.server.api.services.DeleteResultMetaDataTest.testDeletedKeys
Test being executed: org.apache.ambari.server.api.services.DeleteResultMetaDataTest.testException
Test being executed: org.apache.ambari.server.api.services.HostKerberosIdentityServiceTest.testService
Test being executed: org.apache.ambari.server.api.services.serializers.JsonSerializerTest.testSerialize
Test being executed: org.apache.ambari.server.api.services.serializers.JsonSerializerTest.testSerializeResourcesAsArray
Test being executed: org.apache.ambari.server.api.services.serializers.JsonSerializerTest.testDeleteResultMetadata
Test being executed: org.apache.ambari.server.api.services.serializers.JsonSerializerTest.testSerializeResources
Test being executed: org.apache.ambari.server.api.services.serializers.CsvSerializerTest.testSerializeResources_NoColumnInfo
Test being executed: org.apache.ambari.server.api.services.serializers.CsvSerializerTest.testSerializeResources_HeaderOrderInfo
Test being executed: org.apache.ambari.server.api.services.serializers.CsvSerializerTest.testSerializeResources_HeaderInfo
Test being executed: org.apache.ambari.server.api.services.RootServiceServiceTest.testService
Test being executed: org.apache.ambari.server.api.services.GroupServiceTest.testService
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse_NullBody
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse_EmptyBody
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse_MultiBody
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse_Array
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse___Array_NoArrayBrackets
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse_QueryInBody
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse_QueryPost
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse___QueryPost_multipleSubResTypes
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse___QueryPost_QueryInBody
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse_QueryOnlyInBody
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testParse_malformedBody
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testRequestInfoProps
Test being executed: org.apache.ambari.server.api.services.parsers.JsonRequestBodyParserTest.testRequestBlobProperties
Test being executed: org.apache.ambari.server.api.services.parsers.BodyParseExceptionTest.testCreateFromException
Test being executed: org.apache.ambari.server.api.services.parsers.BodyParseExceptionTest.testCreateFromString
Test being executed: org.apache.ambari.server.api.services.ClusterKerberosDescriptorServiceTest.testService
Test being executed: org.apache.ambari.server.api.services.views.ViewDataMigrationServiceTest.testServiceMigrateCallNotAdmin
Test being executed: org.apache.ambari.server.api.services.views.ViewDataMigrationServiceTest.testServiceMigrateCallAdmin
Test being executed: org.apache.ambari.server.api.services.views.ViewExternalSubResourceServiceTest.testAddResourceService
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.getServices
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.isValidService
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.isOsSupported
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.getComponentsByService
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.getRepository
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.isSupportedStack
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.isServiceWithNoConfigs
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.getRestartRequiredServicesNames
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.getLogs
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testGetRackSensitiveServicesNames
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testGetRepositoryDefault
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testGetRepositoryNoInternetDefault
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testServiceNameUsingComponentName
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.getServiceInfo
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testConfigDependencies
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testGetRepos
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testGlobalMapping
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testMetaInfoFileFilter
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testGetComponent
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testGetRepositories
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testGetRepository
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testGetService
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testGetStacks
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testGetStackInfo
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testGetStackParentVersions
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testGetProperties
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testGetPropertiesNoName
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testGetPropertiesSharedName
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testGetOperatingSystems
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testGetOperatingSystem
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testExtendedStackDefinition
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testPropertyCount
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testBadStack
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testMetricsJson
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testCrossCheckJmxToGangliaMetrics
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testKerberosJson
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testGanglia134Dependencies
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testHBase134Dependencies
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testHDFS134Dependencies
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testHive134Dependencies
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testHue134Dependencies
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testMapReduce134Dependencies
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testOozie134Dependencies
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testPig134Dependencies
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testSqoop134Dependencies
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testWebHCat134Dependencies
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testZooKeeper134Dependencies
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testServicePackageDirInheritance
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testServiceCommandScriptInheritance
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testComponentCommandScriptInheritance
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testServiceCustomCommandScriptInheritance
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testChildCustomCommandScriptInheritance
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testServiceOsSpecificsInheritance
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testServiceSchemaVersionInheritance
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testCustomConfigDir
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testLatestRepo
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testLatestVdf
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testGetComponentDependency
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testGetComponentDependencies
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testPasswordPropertyAttribute
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testAlertsJson
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testAlertDefinitionMerging
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testAlertDefinitionMergingRemoveScenario
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testKerberosDescriptor
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testReadKerberosDescriptorFromFile
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testGetKerberosDescriptor
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testGetKerberosDescriptorWithPreconfigure
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testGetCommonWidgetsFile
Test being executed: org.apache.ambari.server.api.services.AmbariMetaInfoTest.testGetVersionDefinitionsForDisabledStack
Test being executed: org.apache.ambari.server.api.services.UpgradeItemServiceTest.testService
Test being executed: org.apache.ambari.server.api.services.GetRequestTest.testRequestType
Test being executed: org.apache.ambari.server.api.services.GetRequestTest.testProcess_WithBody_InvalidQuery
Test being executed: org.apache.ambari.server.api.services.GetRequestTest.testProcess_noBody_ErrorStateResult
Test being executed: org.apache.ambari.server.api.services.GetRequestTest.testGetResource
Test being executed: org.apache.ambari.server.api.services.GetRequestTest.testGetApiVersion
Test being executed: org.apache.ambari.server.api.services.GetRequestTest.testGetHttpHeaders
Test being executed: org.apache.ambari.server.api.services.GetRequestTest.testProcess_noBody
Test being executed: org.apache.ambari.server.api.services.GetRequestTest.testProcess_withDirectives
Test being executed: org.apache.ambari.server.api.services.GetRequestTest.testProcess_WithBody
Test being executed: org.apache.ambari.server.api.services.GetRequestTest.testProcess_QueryInURI
Test being executed: org.apache.ambari.server.api.services.GetRequestTest.testProcess_QueryInBody
Test being executed: org.apache.ambari.server.api.services.GetRequestTest.testProcess_QueryInBodyAndURI
Test being executed: org.apache.ambari.server.api.services.GetRequestTest.testGetFields
Test being executed: org.apache.ambari.server.api.services.GetRequestTest.testParseRenderer_minimalResponse
Test being executed: org.apache.ambari.server.api.services.GetRequestTest.testParseRenderer_formatSpecified
Test being executed: org.apache.ambari.server.api.services.GetRequestTest.testGetBody
Test being executed: org.apache.ambari.server.api.services.RequestFactoryTest.testCreate_Post__WithUriDirective
Test being executed: org.apache.ambari.server.api.services.RequestFactoryTest.testCreate_Post__NoQueryParams
Test being executed: org.apache.ambari.server.api.services.RequestFactoryTest.testCreate_Delete__WithUriDirective
Test being executed: org.apache.ambari.server.api.services.RequestFactoryTest.testCreate_Post__UriQueryParams
Test being executed: org.apache.ambari.server.api.services.RequestFactoryTest.testCreate_Put__WithUriDirective
Test being executed: org.apache.ambari.server.api.services.RequestFactoryTest.testCreate_Delete__WithoutUriDirective
Test being executed: org.apache.ambari.server.api.services.RequestFactoryTest.testCreate_Post__BodyQueryParams
Test being executed: org.apache.ambari.server.api.services.RequestFactoryTest.testCreate_Post__WithBodyDirective
Test being executed: org.apache.ambari.server.api.services.RequestFactoryTest.testCreate_Get__WithUriDirective
Test being executed: org.apache.ambari.server.api.services.DeleteRequestTest.testRequestType
Test being executed: org.apache.ambari.server.api.services.DeleteRequestTest.testProcess_WithBody_InvalidQuery
Test being executed: org.apache.ambari.server.api.services.DeleteRequestTest.testProcess_noBody_ErrorStateResult
Test being executed: org.apache.ambari.server.api.services.DeleteRequestTest.testGetResource
Test being executed: org.apache.ambari.server.api.services.DeleteRequestTest.testGetApiVersion
Test being executed: org.apache.ambari.server.api.services.DeleteRequestTest.testGetHttpHeaders
Test being executed: org.apache.ambari.server.api.services.DeleteRequestTest.testProcess_noBody
Test being executed: org.apache.ambari.server.api.services.DeleteRequestTest.testProcess_withDirectives
Test being executed: org.apache.ambari.server.api.services.DeleteRequestTest.testProcess_WithBody
Test being executed: org.apache.ambari.server.api.services.DeleteRequestTest.testProcess_QueryInURI
Test being executed: org.apache.ambari.server.api.services.DeleteRequestTest.testProcess_QueryInBody
Test being executed: org.apache.ambari.server.api.services.DeleteRequestTest.testProcess_QueryInBodyAndURI
Test being executed: org.apache.ambari.server.api.services.DeleteRequestTest.testGetFields
Test being executed: org.apache.ambari.server.api.services.DeleteRequestTest.testParseRenderer_minimalResponse
Test being executed: org.apache.ambari.server.api.services.DeleteRequestTest.testParseRenderer_formatSpecified
Test being executed: org.apache.ambari.server.api.services.DeleteRequestTest.testGetBody
Test being executed: org.apache.ambari.server.api.services.RepositoryServiceTest.testService
Test being executed: org.apache.ambari.server.api.services.ViewSubResourceServiceTest.testGetResultSerializer_Text
Test being executed: org.apache.ambari.server.api.services.ViewSubResourceServiceTest.testGetResultSerializer_Json
Test being executed: org.apache.ambari.server.api.services.ViewSubResourceServiceTest.testService
Test being executed: org.apache.ambari.server.api.resources.WorkflowResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.WorkflowResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.WorkflowResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.ViewInstanceResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.ViewInstanceResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.ViewInstanceResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.BlueprintResourceDefinitionTest.testGetType
Test being executed: org.apache.ambari.server.api.resources.BlueprintResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.BlueprintResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.BlueprintResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.BlueprintResourceDefinitionTest.testGetCreateDirectives
Test being executed: org.apache.ambari.server.api.resources.StackConfigurationDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.StackConfigurationDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.StackConfigurationDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.RepositoryResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.RepositoryResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.RepositoryResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.RepositoryResourceDefinitionTest.testGetCreateDirectives
Test being executed: org.apache.ambari.server.api.resources.ViewExternalSubResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.ViewExternalSubResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.ViewExternalSubResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.UpgradeResourceDefinitionTest.testGetType
Test being executed: org.apache.ambari.server.api.resources.UpgradeResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.UpgradeResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.UpgradeResourceDefinitionTest.testGetCreateDirectives
Test being executed: org.apache.ambari.server.api.resources.PermissionResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.PermissionResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.PermissionResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.HostKerberosIdentityResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.HostKerberosIdentityResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.HostKerberosIdentityResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.HostResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.HostResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.HostResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.SimpleResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.SimpleResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.SimpleResourceDefinitionTest.testDirectives
Test being executed: org.apache.ambari.server.api.resources.ViewResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.ViewResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.ViewResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.api.resources.UserResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.api.resources.UserResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.api.resources.UserResourceDefinitionTest.testGetSubResourceDefinitions
